AuthorID,Author,Date,Content,Attachments,Reactions
7.57355E+17,neko neko#4061,2020-09-25 7:40,for those that are in hte play... dont be shy to take profits on pops. 0dte is not for the feint hearts,,😂 (1)
4.80583E+17,DCruz#3069,2020-09-25 7:40,BTO TSLA 330p 10/2 @2.69 @here  (Day Trade),,"BullTrades (1),BullTrades (1)"
7.57355E+17,neko neko#4061,2020-09-25 7:41,zm lets get paid my friends,,"💯 (3),vince (1),BullTrades (1)"
7.57355E+17,neko neko#4061,2020-09-25 7:42,STC ZM 500c 9/25 @ 2.95 @here (DAY TRADE / scalp) lets sell half here,,"BullTrades (3),BullTrades (3),👍 (5)"
7.57355E+17,neko neko#4061,2020-09-25 7:42,~100%,,
7.57355E+17,neko neko#4061,2020-09-25 7:44,"BA, we are running into res",,
7.57355E+17,neko neko#4061,2020-09-25 7:44,sell some,,
7.57355E+17,neko neko#4061,2020-09-25 7:45,,https://cdn.discordapp.com/attachments/738943464259059752/759047841543880704/Screen_Shot_2020-09-25_at_6.45.01_AM.png,👍 (3)
7.57355E+17,neko neko#4061,2020-09-25 7:45,i typed to you guys before i took care of my own play,,
7.57355E+17,neko neko#4061,2020-09-25 7:45,is that not love or not?,,♥️ (24)
7.57355E+17,neko neko#4061,2020-09-25 7:47,BTO PENN 67c 9/25 @ .30 @here (DAY TRADE / scalp),,"BullTrades (3),BullTrades (3),👍 (1)"
7.57355E+17,neko neko#4061,2020-09-25 7:49,PENN 🙂,,
7.57355E+17,neko neko#4061,2020-09-25 7:51,take 1/4th out at the 50% mark pls,,
7.57355E+17,neko neko#4061,2020-09-25 7:53,STC PENN 67c 9/25 @ .51 @here (DAY TRADE / scalp),,"BullTrades (4),BullTrades (3),😎 (2)"
7.57355E+17,neko neko#4061,2020-09-25 7:54,BTO SDC 11c 9/25 @ .14 @here (DAY TRADE / scalp),,"BullTrades (3),BullTrades (1)"
7.57355E+17,neko neko#4061,2020-09-25 7:59,anyone sitll in PENN w/ me?,,👍 (1)
7.57355E+17,neko neko#4061,2020-09-25 7:59,i suggested 1/4th,,
7.57355E+17,neko neko#4061,2020-09-25 7:59,"ofc.. this is for big accounts mostly! dont fomo, more to come.",,💯 (1)
7.57355E+17,neko neko#4061,2020-09-25 8:02,BA!,,
7.57355E+17,neko neko#4061,2020-09-25 8:03,i guess good things to come those who wait 😉,,
7.57355E+17,neko neko#4061,2020-09-25 8:05,STC BA 152.5c 9/25 @ .70 @here (DAY TRADE / scalp),,"100000 (3),BullTrades (2),👍 (2),BullTrades (2),arrowup (1),🐐 (1)"
7.57355E+17,neko neko#4061,2020-09-25 8:06,"PENN, take some more out here.",,
7.57355E+17,neko neko#4061,2020-09-25 8:07,https://www.tradingview.com/x/6dDtg6Ya/,,BullTrades (5)
7.57355E+17,neko neko#4061,2020-09-25 8:07,i think its time 🙂,,"👍 (1),vince (1)"
3.96702E+17,Father#4214,2020-09-25 8:17,BTO PENN 10/9 76c @ 1.65 @here,,"BullTrades (5),BullTrades (3),vince (2),100000 (2)"
3.96702E+17,Father#4214,2020-09-25 8:18,PENN is ready for the next long leg up. @here,https://cdn.discordapp.com/attachments/738943464259059752/759056319620579348/unknown.png,
7.57355E+17,neko neko#4061,2020-09-25 8:23,@here take another piece of penn here. The rest we let run.  ~300%,,BullTrades (7)
7.57355E+17,neko neko#4061,2020-09-25 8:25,BTO DDOG 92c 9/25 @ .20@here (DAY TRADE / scalp),,
7.57355E+17,neko neko#4061,2020-09-25 8:25,BTO DDOG 92c 9/25 @ .20 @here (DAY TRADE / scalp) - for bot.,,"BullTrades (1),BullTrades (2)"
7.57355E+17,neko neko#4061,2020-09-25 8:27,SDC itm... lets see where we go from here 🙂,,💪 (5)
7.57355E+17,neko neko#4061,2020-09-25 8:36,"Zm, sell some if you have some @here",,
7.57355E+17,neko neko#4061,2020-09-25 8:42,"TSLA, lets go.",,stonks (1)
7.57355E+17,neko neko#4061,2020-09-25 8:54,BTO UPS 167.5c 9/25 @ .21@here (DAY TRADE / scalp) This is a roll from a UPS play that i couldn't get you guys in earlier. LIGHT if you take this one.,,
4.80583E+17,DCruz#3069,2020-09-25 9:14,STC TSLA 330p 10/2 @1.73 @here (TSLA breaking out),,"BullTrades (1),BullTrades (1)"
7.57355E+17,neko neko#4061,2020-09-25 9:15,BTO NVDA 510c 9/25 @ 1.0 @here (DAY TRADE / scalp) whoops... 1.25 now,,"😆 (1),BullTrades (1),BullTrades (1)"
7.57355E+17,neko neko#4061,2020-09-25 9:16,literraly as i was typing guys..,,
7.57355E+17,neko neko#4061,2020-09-25 9:16,25% down the drain,,
7.57355E+17,neko neko#4061,2020-09-25 9:16,"but the good thing is, i'm still in the play!!",,NekoFortune (2)
2.69994E+17,Cblast#2108,2020-09-25 9:18,STC SQ 160c 10/02 @ 3.80 @here (156 resistance),,"BullTrades (2),BullTrades (2)"
4.80583E+17,DCruz#3069,2020-09-25 9:19,BTO WMT 140c 10/9 @1.5 @here (swing),,"BullTrades (3),BullTrades (2)"
4.80583E+17,DCruz#3069,2020-09-25 9:20,Taking a further out exp with this one with the market nowadays. Expecting Walmart+ to cause some upside soon. Will post chart AH,,
2.69994E+17,Cblast#2108,2020-09-25 9:20,STC QQQ 270c 10/2 @ 4.47 @here,,"BullTrades (11),BullTrades (6),🙏🏼 (5)"
7.57355E+17,neko neko#4061,2020-09-25 9:20,STC UPS 167.5c 9/25 @ .39 @here,,💪 (1)
7.57355E+17,neko neko#4061,2020-09-25 9:20,BTO UPS 167.5c 9/25 @ .21 @here  for bot...,,"BullTrades (1),BullTrades (1)"
7.57355E+17,neko neko#4061,2020-09-25 9:21,STC UPS 167.5c 9/25 @ .39,,BullTrades (2)
7.57355E+17,neko neko#4061,2020-09-25 9:25,STC NVDA 510c 9/25 @ 1.7 for those that got in@here,,BullTrades (1)
7.57355E+17,neko neko#4061,2020-09-25 9:53,"BTO ZM 505c 9/25 @.9 @here (DAY TRADE / scalp) stay small, dont give money back to the market",,BullTrades (1)
7.57355E+17,neko neko#4061,2020-09-25 9:53,taking you guys for round 2,,
7.57355E+17,neko neko#4061,2020-09-25 10:46,"BA, 100% sell some if you want here. i'm looking for 154.8ish",,
7.57355E+17,neko neko#4061,2020-09-25 10:46,@here,,
7.57355E+17,neko neko#4061,2020-09-25 10:58,STC ILMN 9/25 300c @1.15 LEAVE A PIECE ON.,,BullTrades (1)
7.57355E+17,neko neko#4061,2020-09-25 10:58,we have been waiting for this one.,,
4.80583E+17,DCruz#3069,2020-09-25 11:02,BTO AAPL 115c 10/2 @1.15 @here,,"BullTrades (2),vince (1)"
7.57355E+17,neko neko#4061,2020-09-25 11:04,BTO AMD 78c 9/25 @.16 @here (DAY TRADE / scalp),,BullTrades (2)
7.57355E+17,neko neko#4061,2020-09-25 11:19,"@here, ILMN players, WATCH YOUR SPREAD. LIMIT SELL.",,
7.57355E+17,neko neko#4061,2020-09-25 11:19,they are out there to get you.,,
7.57355E+17,neko neko#4061,2020-09-25 11:19,i'm looking for more.,,
3.96702E+17,Father#4214,2020-09-25 11:34,BTO SPY 320p 9/28 @ 0.48 @here (super low scalp- 10% ish),,BullTrades (5)
2.69994E+17,Cblast#2108,2020-09-25 11:40,BTO QCOM 120c 10/16 @ 2.09 @here (Swing),,"BullTrades (9),👍 (8)"
2.69994E+17,Cblast#2108,2020-09-25 11:44,BTO INTC 50c 10/16 @ 1.25 @here (Swing),,"BullTrades (6),👀 (4),👍 (4),thistbh (4)"
3.96702E+17,Father#4214,2020-09-25 11:45,STC SPY 320p 9/28 @ 0.4 @here (stopped out),,BullTrades (1)
7.57355E+17,neko neko#4061,2020-09-25 11:49,small one flying under the radar... SDC guys. ~50%.,,
4.80583E+17,DCruz#3069,2020-09-25 11:53,BTO AAPL 120c 10/16 @1.71 @here (swing),,BullTrades (2)
4.80583E+17,DCruz#3069,2020-09-25 11:53,I will be closing out 10/2 call (will alert) and swinging something with less risk over the weekend.,,
4.80583E+17,DCruz#3069,2020-09-25 11:55,"Playing this breakout, PT: 115 SL: break below 108. https://www.tradingview.com/x/At8AMEdj/",,
4.80583E+17,DCruz#3069,2020-09-25 11:59,STC AAPL 115c 10/2 @1.3 (keeping a runner) @here,,BullTrades (1)
7.57355E+17,neko neko#4061,2020-09-25 12:10,"STC AMD 78c 9/25 @.25 @here thats almost 100%, i have a different fill...",,BullTrades (2)
7.57355E+17,neko neko#4061,2020-09-25 12:12,"if you guys made your target....please just sit on your hands. if fomo kicks in, play smaller size and hang out w/ us.",,
7.57355E+17,neko neko#4061,2020-09-25 12:12,do not give money back to the market. consistency is key.,,💯 (2)
7.57355E+17,neko neko#4061,2020-09-25 12:22,NVDA still moving for those that are in... 200%,,
7.57355E+17,neko neko#4061,2020-09-25 12:22,i am taking some off here,,
3.96702E+17,Father#4214,2020-09-25 12:53,BTO BA 165c 10/2 @ 2.00 @here,,BullTrades (1)
3.96702E+17,Father#4214,2020-09-25 12:53,"Sorry, moving quick. 1hr frame shows 165 as PT",,
2.69994E+17,Cblast#2108,2020-09-25 13:12,"STC AMD 9/25 78c @ 0.24 @here (Not enough time on these ones, should of stuck with only 10/16)",,BullTrades (4)
2.69994E+17,Cblast#2108,2020-09-25 13:13,"@here I am swinging FB, INTC, and QCOM",,"💯 (8),👍 (3)"
7.57355E+17,neko neko#4061,2020-09-25 13:24,STC SDC 11c 9/25 @ .22 @here took half here,,BullTrades (2)
3.96702E+17,Father#4214,2020-09-25 13:58,BTO AAL 10/16 15c @ 0.30 @here,,BullTrades (6)
3.96702E+17,Father#4214,2020-09-25 13:59,Obvious swing,,
7.57355E+17,neko neko#4061,2020-09-25 14:07,STC DDOG 92c 9/25 @ .0,,BullTrades (1)
7.57355E+17,neko neko#4061,2020-09-25 14:07,STC ZM 505c 9/25 @.0,,BullTrades (2)
4.80583E+17,DCruz#3069,2020-09-25 14:17,STC COST 400c 9/25 @.0,,BullTrades (1)
4.80583E+17,DCruz#3069,2020-09-25 14:19,"STC SPY 315p 9/25 @.0 (these were at 100% at one point, alerted as zero or hero, didn’t get a chance to close but hopefully some of you guys took profits)",,
4.80583E+17,DCruz#3069,2020-09-25 14:19,STC SPY 315p 9/25 @.0,,BullTrades (2)
4.80583E+17,DCruz#3069,2020-09-28 7:30,STC AAPL 120c 10/16 @2.56 @here,,BullTrades (1)
4.80583E+17,DCruz#3069,2020-09-28 7:30,STC AAPL 115c 10/2 @2.10 (runners) @here,,🙏🏼 (1)
2.69994E+17,Cblast#2108,2020-09-28 7:31,STC FB 260c 10/2 @ 4.75 @here,,BullTrades (3)
2.69994E+17,Cblast#2108,2020-09-28 7:31,STC QCOM 120c 10/16 @ 2.40 @here,,"BullTrades (7),moneybag (7),100000 (3)"
2.69994E+17,Cblast#2108,2020-09-28 7:32,STC INTC 50c 10/16 @ 1.50 @here,,"BullTrades (3),vince (3)"
7.57355E+17,neko neko#4061,2020-09-28 7:33,BTO NVDA 570c 10/2 @ 1.17 @here (DAY TRADE / scalp),,"BullTrades (3),✅ (1)"
4.80583E+17,DCruz#3069,2020-09-28 7:33,STC WMT 140c 10/9 @1.71 @here,,BullTrades (2)
3.96702E+17,Father#4214,2020-09-28 7:34,STC AAL 15c 10/16 @ 0.3 @here,,BullTrades (2)
7.57355E+17,neko neko#4061,2020-09-28 7:36,BTO UPS 180c 10/2 @ .80 @here (DAY TRADE / scalp),,"BullTrades (3),100000 (3),moneybag (2)"
3.96702E+17,Father#4214,2020-09-28 7:39,STC LULU 375c @ 0.12 @here,,
3.96702E+17,Father#4214,2020-09-28 7:39,may have been a week or two off here,,
3.96702E+17,Father#4214,2020-09-28 7:40,STC LULU 375c 10/2 @ 0.12 (bot),,BullTrades (2)
7.57355E+17,neko neko#4061,2020-09-28 7:41,you guys can take out some UPS here... quick 25%,,"👌🏼 (7),moneybag (6)"
4.80583E+17,DCruz#3069,2020-09-28 7:46,BTO NFLX 525c 10/2 @1.31 (SCALP / RISKY) @here,,BullTrades (4)
2.69994E+17,Cblast#2108,2020-09-28 7:50,BTO BA 170c 10/02 @ 1.80 @here (risky 30% scalp/swing),,"BullTrades (4),💸 (4)"
3.96702E+17,Father#4214,2020-09-28 7:51,STC BA 165c 10/2 @ 4.25 @here,,"BullTrades (6),👍 (4),👌 (2),100000 (1)"
2.69994E+17,Cblast#2108,2020-09-28 7:52,STC BA 170c 10/02 @ 2.45 @here (target achieved),https://cdn.discordapp.com/attachments/738943464259059752/760136982491562014/image0.png,"💯 (21),vince (11),moneybag (11),gains (6),BullTrades (5)"
7.57355E+17,neko neko#4061,2020-09-28 7:54,EZ!,,💯 (6)
4.80583E+17,DCruz#3069,2020-09-28 8:14,BTO MSFT 215c 10/2 @.99 @here  (SCALP),,BullTrades (6)
3.96702E+17,Father#4214,2020-09-28 8:19,BTO SHOP 1000c 10/2 @ 17 @here,,"BullTrades (4),🤡 (1)"
2.69994E+17,Cblast#2108,2020-09-28 8:21,BTO AAPL 115c 10/02 @ 1.75 @here (swing),,"BullTrades (8),👍 (17),100000 (9),vince (6)"
4.80583E+17,DCruz#3069,2020-09-28 8:23,BTO WMT 140c 10/9 @ 1.53 (swing) @here,,"BullTrades (3),👍 (1)"
7.57355E+17,neko neko#4061,2020-09-28 8:33,BTO AVGO 380c 10/2 @ .52 @here (DAY TRADE / scalp),,"BullTrades (5),moneybag (5)"
4.80583E+17,DCruz#3069,2020-09-28 8:46,STC NFLX 525c 10/2 @.58 @here (cup and handle didn’t play out),,BullTrades (2)
5.3643E+17,EvaPanda#7872,2020-09-28 8:54,BTO AAPL 110P  10/2 @ 1.17   @everyone,,"BullTrades (2),MonkaS (3)"
5.3643E+17,EvaPanda#7872,2020-09-28 9:11,STC :AAPL 110P  10/2 @0.95 @everyone hit our stop loss team. sorry.,,👍 (2)
4.80583E+17,DCruz#3069,2020-09-28 9:16,BTO SPY 328p 9/30 @ .88 @here  (scalp) expecting EU sell off pressure,,"BullTrades (1),sip (1)"
4.80583E+17,DCruz#3069,2020-09-28 9:17,Expect this to be a quick play with a quick exit ^ @here,,
4.80583E+17,DCruz#3069,2020-09-28 9:23,STC SPY 328p 9/30 @ .95 @here (bouncing off VWAP),,BullTrades (2)
2.69994E+17,Cblast#2108,2020-09-28 9:24,BTO TSLA 450c 10/02 @ 7.26 (swing),,"BullTrades (8),👍 (5),tesla (8),wojak (2)"
7.57355E+17,neko neko#4061,2020-09-28 9:25,BTO WKHS 35c 10/2 @ .52 @here (DAY TRADE / scalp),,BullTrades (2)
4.80583E+17,DCruz#3069,2020-09-28 9:35,BTO INTC 51c 10/2 @ .51 @here (scalp),,BullTrades (1)
4.80583E+17,DCruz#3069,2020-09-28 10:21,BTO SPY 328p 9/30 @ .88 @here (hedge play),,BullTrades (2)
3.96702E+17,Father#4214,2020-09-28 10:21,BTO SPY 330p 9/30 @ 1.35 @here,,BullTrades (2)
4.80583E+17,DCruz#3069,2020-09-28 10:47,STC INTC 51c 10/2 @ .60 @here (let’s take some green) keeping runners,,BullTrades (1)
5.3643E+17,EvaPanda#7872,2020-09-28 11:15,BTO WYNN 75C 10/2 @1.78 @here,,"BullTrades (1),vince (2),YeetSupreme (1)"
5.3643E+17,EvaPanda#7872,2020-09-28 11:17,"WYNN Stop loss if it falls under 74.28, looking to take profits around 74.81",,
4.80583E+17,DCruz#3069,2020-09-28 11:22,BTO NFLX 550c 10/16 @ 2.45 @here (Swing) playing this Cup and Handle breakout. https://www.tradingview.com/x/GgN31MWB/,,"👍 (2),BullTrades (1)"
3.96702E+17,Father#4214,2020-09-28 11:25,STC SPY 330p 9/30 @ 1.1 @here,,BullTrades (2)
3.96702E+17,Father#4214,2020-09-28 11:25,looking somewhat bullish on SPY now,,👍 (2)
5.3643E+17,EvaPanda#7872,2020-09-28 11:36,"WYNN was rejected at 74.28 level, if we get a candle that closed below 74, i will cut loses,",,👍 (1)
5.3643E+17,EvaPanda#7872,2020-09-28 11:37,"but i'm eyeing it as a possible swing also, i'll alert what i'll do.",,
4.80583E+17,DCruz#3069,2020-09-28 11:45,"STC SPY 328p 9/30 @ .72 (closing hedges, I see more upside) @here",,BullTrades (1)
5.3643E+17,EvaPanda#7872,2020-09-28 11:53,STC WYNN 75C 10/2 @1.53 @here,,BullTrades (1)
5.3643E+17,EvaPanda#7872,2020-09-28 11:53,"these hit 1.85 at the peak, but did not sell. my apologies team.",,
5.3643E+17,EvaPanda#7872,2020-09-28 11:53,i figured it was going to move towards my target price,,
4.80583E+17,DCruz#3069,2020-09-28 12:17,STC INTC 51c 10/2 @ .77 (closing runners here over 50%) @here,,👍 (1)
5.3643E+17,EvaPanda#7872,2020-09-28 12:49,wow..wynn did me dirty..its back over 74.28 💩,,KEKWA (1)
7.57355E+17,neko neko#4061,2020-09-28 13:35,STC UPS 180c 10/2 @ .20@here,,👍 (1)
4.80583E+17,DCruz#3069,2020-09-28 13:35,STC MSFT 215c 10/2 @.74 @here,,BullTrades (3)
7.57355E+17,neko neko#4061,2020-09-28 13:36,STC NVDA 570c 10/2 @ .41 @here,,BullTrades (2)
2.69994E+17,Cblast#2108,2020-09-28 13:37,BTO DOCU 220c 10/02 @ 2.20 @here (swing),,"BullTrades (6),💯 (4),moneybag (6)"
7.57355E+17,neko neko#4061,2020-09-28 13:38,"STC AVGO 380c 10/2 @ .7 @here (for small acc, ok to swing)",,"BullTrades (3),👍 (2)"
7.57355E+17,neko neko#4061,2020-09-29 7:38,BTO FSLY 105c 10/2 @ .35 @here (DAY TRADE / scalp),,"BullTrades (1),stonks (1),💯 (1)"
7.57355E+17,neko neko#4061,2020-09-29 7:46,STC FSLY 105c 10/2 @ .72 @here 1/2,,"vince (1),BullTrades (1)"
7.57355E+17,neko neko#4061,2020-09-29 7:47,150% looking for 98 PT now,,
7.57355E+17,neko neko#4061,2020-09-29 7:48,BTO CVNA 250c 10/2 @ .64 @here (DAY TRADE / scalp) i bet you guys will fomo this play..... RISKY AF!,,"😆 (2),vince (1),BullTrades (1)"
4.80583E+17,DCruz#3069,2020-09-29 7:48,BTO AMD 82c 10/2 @ .86 @here (scalp),,BullTrades (1)
7.57355E+17,neko neko#4061,2020-09-29 7:48,250% fsly lets go sell some,,"💯 (1),😎 (1)"
7.57355E+17,neko neko#4061,2020-09-29 7:50,bingooo FSLY target hit. 1/4th left for the bangers,,
4.80583E+17,DCruz#3069,2020-09-29 7:51,STC AMD 82c 10/2 @ 1 @here (keeping a runner),,"🤪 (1),BullTrades (1)"
7.57355E+17,neko neko#4061,2020-09-29 7:57,BTO DKNG 65c 10/2 @ .52 @here (DAY TRADE / scalp),,"BullTrades (1),🤞 (1),100000 (1),🚀 (1)"
4.80583E+17,DCruz#3069,2020-09-29 8:05,BTO AMD 85c 10/16 @ 1.84 @here (SWING),,BullTrades (1)
7.57355E+17,neko neko#4061,2020-09-29 8:05,AVGO creeping 100% for those that swung..,,
4.80583E+17,DCruz#3069,2020-09-29 8:06,PT & Levels for AMD in #📜︱trade-ideas @here,,
7.57355E+17,neko neko#4061,2020-09-29 8:08,BTO DDOG 100c 10/2 @ .37@here (DAY TRADE / scalp),,
7.57355E+17,neko neko#4061,2020-09-29 8:08,BTO DDOG 100c 10/2 @ .37  (DAY TRADE / scalp) - for bot..,,BullTrades (1)
7.57355E+17,neko neko#4061,2020-09-29 8:10,STC CVNA 250c 10/2 @1.12@here small accounts please scale out. DO NOT hold onto this name just bc the last one was a banger,,"gains (1),BullTrades (1)"
7.57355E+17,neko neko#4061,2020-09-29 8:11,STC CVNA 250c 10/2 @1.12 small accounts please scale out. DO NOT hold onto this name just bc the last one was a banger - for bot.. -.-....,,"BullTrades (1),👍 (1)"
7.57355E+17,neko neko#4061,2020-09-29 8:33,BTO LULU 340c 10/2 @ 1.16 @here (DAY TRADE / scalp),,BullTrades (1)
7.57355E+17,neko neko#4061,2020-09-29 8:34,STC DKNG 65c 10/2 @ .25 @here (DAY TRADE / scalp),,"BullTrades (1),peepopray (1)"
7.57355E+17,neko neko#4061,2020-09-29 8:36,smaller size than usual on these positions here. i do not like giving money back to the market 🙂,,💯 (1)
7.57355E+17,neko neko#4061,2020-09-29 8:38,STC WKHS 35c 10/2 @ .17 @here overnight couldn't hold,,BullTrades (1)
2.69994E+17,Cblast#2108,2020-09-29 8:44,BTO BA 170c 10/02 @ 1.61 @here (scalp),,BullTrades (1)
2.69994E+17,Cblast#2108,2020-09-29 8:55,BTO NFLX 500c 10/02 @ 3.80 @here (scalp),,BullTrades (1)
7.57355E+17,neko neko#4061,2020-09-29 9:09,BTO SHOP 1100c 10/02 @ .80 @here (scalp),,BullTrades (1)
7.57355E+17,neko neko#4061,2020-09-29 9:10,PT 1000,,
7.57355E+17,neko neko#4061,2020-09-29 9:10,not 1000% btw :KEKW:,,"ELON (1),KEKW (2)"
7.57355E+17,neko neko#4061,2020-09-29 9:18,STC SHOP 1100c 10/02 @ 1.1 @here 1/4 out,,"BullTrades (1),xqcM (1),😋 (1)"
5.3643E+17,EvaPanda#7872,2020-09-29 9:29,BTO QQQ 277C 10/2 @3.51 @here,,BullTrades (1)
4.80583E+17,DCruz#3069,2020-09-29 9:29,AMD swings already up 1.00 a contract @here take some if needed. 🙂,,"BullTrades (1),PandaHype (1)"
5.3643E+17,EvaPanda#7872,2020-09-29 9:43,STC QQQ 277C 10/2 @ 3.65 @HERE holding 1 more,,BullTrades (1)
7.57355E+17,neko neko#4061,2020-09-29 9:52,selling another 1/4 of SHOP @here. 1/2 left,,
7.57355E+17,neko neko#4061,2020-09-29 9:57,BTO SPCE 21c 10/02 @ .60 @here (day yrade / scalp),,BullTrades (1)
7.57355E+17,neko neko#4061,2020-09-29 9:57,held on off this one from the free alert.. trying to keep y'all safe,,
7.57355E+17,neko neko#4061,2020-09-29 10:13,"1018 target on SHOP on my end, @Father care to chime your numbers? 200%",,
3.96702E+17,Father#4214,2020-09-29 10:15,"1018, then 1028. I agree.",,
7.57355E+17,neko neko#4061,2020-09-29 10:15,STC SPCE 21c 10/02 @ .81 @here selling some here and getting into a further strike. ok to stay in.. i'm being risky & greedy,,BullTrades (1)
7.57355E+17,neko neko#4061,2020-09-29 10:20,"250% shop, last 1/8th on. will be buying some 1200 w/ profits",,
3.96702E+17,Father#4214,2020-09-29 10:23,STC SHOP 1000c 10/2 @ 34 @here,,"BullTrades (1),🔥 (1),PeepoMoneyRain (1),thoughts (1)"
7.57355E+17,neko neko#4061,2020-09-29 10:24,60% off the 1200s!,,
7.57355E+17,neko neko#4061,2020-09-29 10:24,nice play @Father !,,"100000 (3),🤑 (2)"
7.57355E+17,neko neko#4061,2020-09-29 10:26,selling half the 1200s at 160%...  ok shop,,
2.69994E+17,Cblast#2108,2020-09-29 10:40,"STC NFLX 500c 10/02 @ 4.75 (100 point scalp, I left a few runners)",,"BullTrades (1),WeeWooG (1),gains (2)"
2.69994E+17,Cblast#2108,2020-09-29 10:40,@here,,
5.3643E+17,EvaPanda#7872,2020-09-29 11:01,BTO ROKU 195C 10/2 @2.97,,"BullTrades (1),sweat (1)"
5.3643E+17,EvaPanda#7872,2020-09-29 11:08,"STC ROKU 195C 10/2 @3.05
@here",,
5.3643E+17,EvaPanda#7872,2020-09-29 11:08,holding 1 more,,
5.3643E+17,EvaPanda#7872,2020-09-29 11:08,market revering a bit,,
2.69994E+17,Cblast#2108,2020-09-29 11:15,STC DOCU 220c 10/2 @ 2.53 @here (getting out and will look for Reentry if we break below VWAP),,
2.69994E+17,Cblast#2108,2020-09-29 11:16,STC DOCU 220c 10/02 @ 2.53 (for bot),,BullTrades (1)
5.3643E+17,EvaPanda#7872,2020-09-29 11:16,STC(SELL TO CLOSE):ROKU 195C EXP 10/2 AT 2.57 (getting out here) @here,,
4.80583E+17,DCruz#3069,2020-09-29 11:20,AMD approaching first PT @here 🙂 82.30,,
5.3643E+17,EvaPanda#7872,2020-09-29 11:20,"I hope yall didn't follow my close, ROKU really faked me out of my second contract. T_T",,"KEKW (1),trumpthump (1)"
3.96702E+17,Father#4214,2020-09-29 11:30,BTO WMT 138c 10/9 @ 2.1 @here,,"BullTrades (1),👍 (2)"
3.96702E+17,Father#4214,2020-09-29 11:31,"long swing. PTs: 143, 145, 150",,
4.80583E+17,DCruz#3069,2020-09-29 11:37,AMD first PT achieved 👍🏼 Next PT: 86.36 @here,,
4.80583E+17,DCruz#3069,2020-09-29 11:42,I am also still in my 10/9 WMT & 10/16 NFLX swing plays. @here,,"👍 (1),💯 (1)"
7.57355E+17,neko neko#4061,2020-09-29 11:59,BTO SPOT 260c 10/02 @ .77 @here (day trade / scalp),,"BullTrades (1),100000 (1),👀 (1)"
